activation,alpha,hidden_layer_sizes,learning_rate_init,mean_test_balanced_accuracy,std_test_balanced_accuracy,mean_test_f1,std_test_f1,mean_test_f1_weighted,std_test_f1_weighted,mean_test_accuracy,std_test_accuracy,mean_fit_time,std_fit_time
tanh,0.0001,"(16, 16)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,3.729646062850952,0.625055866244426
tanh,0.0001,"(16, 16)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,2.861458396911621,1.0733517131668444
tanh,0.0001,"(16,)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,11.509855890274048,1.2202263673397593
tanh,0.0001,"(16,)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,4.369369602203369,0.7660266827626764
tanh,0.0001,"(16,)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,1.818928098678589,0.3614074588121489
tanh,0.0001,"(32, 32)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,9.834868001937869,1.793326553222857
tanh,0.0001,"(32, 32)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,5.336584615707397,1.1780844653015443
tanh,0.0001,"(32, 32)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,5.584430170059204,1.7149672228371968
tanh,0.0001,"(32,)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,9.442296457290649,1.208999151166664
tanh,0.0001,"(32,)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,4.038964414596558,1.229678065638104
tanh,0.0001,"(64, 64)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,15.305864524841308,2.006386631087691
tanh,0.0001,"(64, 64)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,10.601942110061646,1.481438739324595
tanh,0.0001,"(64,)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,10.619206714630128,0.9972476144170508
tanh,0.0001,"(64,)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,4.014775705337525,0.71759892291607
tanh,0.0001,"(64,)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,3.665635347366333,0.9554393724140308
tanh,0.0001,"(8, 8)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,6.38586196899414,0.7730337932021987
tanh,0.0001,"(8, 8)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,3.458451175689697,0.8977930080529836
tanh,0.0001,"(8, 8)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,2.1696105003356934,0.5998804061248056
tanh,0.0001,"(8,)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,9.06910219192505,1.2498666297871466
tanh,0.0001,"(8,)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,3.740400505065918,0.4630100824739089
tanh,0.0001,"(8,)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,1.5445090293884278,0.4863926684563141
tanh,0.001,"(8,)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,9.16718888282776,0.7138754595093881
tanh,0.01,"(128,)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,5.435571765899658,0.7748773238188849
tanh,0.001,"(8,)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,1.591529130935669,0.4462746580166896
tanh,0.1,"(32,)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,4.226928901672364,0.7029686791101517
tanh,0.1,"(16, 16)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,9.598374700546264,1.1626534900339731
tanh,0.1,"(16, 16)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,6.475075578689575,1.4756688444274326
tanh,0.1,"(16, 16)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,4.073827075958252,1.0909612432144105
tanh,0.1,"(16,)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,11.859273719787598,0.8596209149974585
tanh,0.1,"(16,)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,4.643978929519653,0.9662270212485328
tanh,0.1,"(16,)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,2.591476631164551,1.0998438981639678
tanh,0.1,"(32, 32)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,12.230319690704343,1.488528161044658
tanh,0.1,"(32, 32)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,7.14130654335022,1.857223986161392
