C,max_iter,penalty,solver,mean_test_balanced_accuracy,std_test_balanced_accuracy,mean_test_f1,std_test_f1,mean_test_f1_weighted,std_test_f1_weighted,mean_test_accuracy,std_test_accuracy,mean_fit_time,std_fit_time
1.0,5000,l1,liblinear,0.5,0.0,0.0,0.0,0.9143766458120272,6.082657150086221e-05,0.9420465645465645,4.115226337448e-05,0.0296313285827636,0.0088728483065694
1.0,4000,l2,saga,0.5,0.0,0.0,0.0,0.9143766458120272,6.082657150086221e-05,0.9420465645465645,4.115226337448e-05,0.0365231990814209,0.0168499621919057
1.0,4000,l2,liblinear,0.5,0.0,0.0,0.0,0.9143766458120272,6.082657150086221e-05,0.9420465645465645,4.115226337448e-05,0.0250911235809326,0.0083322575922685
1.0,4000,l1,saga,0.5,0.0,0.0,0.0,0.9143766458120272,6.082657150086221e-05,0.9420465645465645,4.115226337448e-05,0.066916275024414,0.0068139385740226
1.0,4000,l1,liblinear,0.5,0.0,0.0,0.0,0.9143766458120272,6.082657150086221e-05,0.9420465645465645,4.115226337448e-05,0.0318447113037109,0.0113871358532429
1.0,3000,l2,saga,0.5,0.0,0.0,0.0,0.9143766458120272,6.082657150086221e-05,0.9420465645465645,4.115226337448e-05,0.044217300415039,0.0200236039655825
1.0,3000,l1,saga,0.5,0.0,0.0,0.0,0.9143766458120272,6.082657150086221e-05,0.9420465645465645,4.115226337448e-05,0.0389379501342773,0.0143285906053093
1.0,1000,l1,saga,0.5,0.0,0.0,0.0,0.9143766458120272,6.082657150086221e-05,0.9420465645465645,4.115226337448e-05,0.0435080051422119,0.0230723897320996
1.0,3000,l1,liblinear,0.5,0.0,0.0,0.0,0.9143766458120272,6.082657150086221e-05,0.9420465645465645,4.115226337448e-05,0.022200870513916,0.0059371741115302
1.0,2000,l2,saga,0.5,0.0,0.0,0.0,0.9143766458120272,6.082657150086221e-05,0.9420465645465645,4.115226337448e-05,0.0334655284881591,0.0094597209284291
1.0,2000,l2,liblinear,0.5,0.0,0.0,0.0,0.9143766458120272,6.082657150086221e-05,0.9420465645465645,4.115226337448e-05,0.0349624633789062,0.018335753012721
1.0,2000,l1,saga,0.5,0.0,0.0,0.0,0.9143766458120272,6.082657150086221e-05,0.9420465645465645,4.115226337448e-05,0.0485555171966552,0.0156926740549142
1.0,2000,l1,liblinear,0.5,0.0,0.0,0.0,0.9143766458120272,6.082657150086221e-05,0.9420465645465645,4.115226337448e-05,0.025843858718872,0.0111773420759174
1.0,1000,l2,saga,0.5,0.0,0.0,0.0,0.9143766458120272,6.082657150086221e-05,0.9420465645465645,4.115226337448e-05,0.0398653984069824,0.0195691706148658
1.0,1000,l2,liblinear,0.5,0.0,0.0,0.0,0.9143766458120272,6.082657150086221e-05,0.9420465645465645,4.115226337448e-05,0.0258933544158935,0.0133498510746471
100.0,5000,l2,saga,0.5,0.0,0.0,0.0,0.9143766458120272,6.082657150086221e-05,0.9420465645465645,4.115226337448e-05,0.0503909587860107,0.0184947570419056
