C,max_iter,penalty,solver,mean_test_balanced_accuracy,std_test_balanced_accuracy,mean_test_f1,std_test_f1,mean_test_f1_weighted,std_test_f1_weighted,mean_test_accuracy,std_test_accuracy,mean_fit_time,std_fit_time
100.0,5000,l1,saga,0.4990670795284107,0.00408336868621594,0.017738497513600522,0.012538485857542438,0.9116316913509077,0.00250598230605354,0.9319714544714545,0.0017940685605868998,18.40959143638611,0.9454618278526096
100.0,5000,l2,liblinear,0.4990670795284107,0.00408336868621594,0.017738497513600522,0.012538485857542438,0.9116316913509077,0.00250598230605354,0.9319714544714545,0.0017940685605868998,0.234635591506958,0.0229992992249712
100.0,4000,l1,liblinear,0.49905634415535643,0.00408450270523522,0.017738497513600522,0.012538485857542438,0.9116212618827056,0.0025068811524496604,0.9319508783397673,0.0017961365633795598,2.110174989700317,0.1519878677253104
100.0,3000,l1,liblinear,0.49905634415535643,0.00408450270523522,0.017738497513600522,0.012538485857542438,0.9116212618827056,0.0025068811524496604,0.9319508783397673,0.0017961365633795598,2.074722957611084,0.0895231421276943
100.0,2000,l1,liblinear,0.49905634415535643,0.00408450270523522,0.017738497513600522,0.012538485857542438,0.9116212618827056,0.0025068811524496604,0.9319508783397673,0.0017961365633795598,2.3235162258148194,0.117228950078751
100.0,5000,l1,liblinear,0.49905634415535643,0.00408450270523522,0.017738497513600522,0.012538485857542438,0.9116212618827056,0.0025068811524496604,0.9319508783397673,0.0017961365633795598,2.121320867538452,0.1351673321060774
100.0,1000,l1,liblinear,0.49905634415535643,0.00408450270523522,0.017738497513600522,0.012538485857542438,0.9116212618827056,0.0025068811524496604,0.9319508783397673,0.0017961365633795598,2.4684760570526123,0.1433036207336629
1.0,3000,l1,liblinear,0.4990013253684536,0.00420674940539592,0.01739514987411554,0.01298796537141834,0.9116000951239996,0.00258496519299506,0.93199764227542,0.00183108750285996,6.346332836151123,1.4452982627287256
1.0,5000,l1,liblinear,0.4990013253684536,0.00420674940539592,0.01739514987411554,0.01298796537141834,0.9116000951239996,0.00258496519299506,0.93199764227542,0.00183108750285996,6.180588483810425,1.4068335719386118
1.0,4000,l1,liblinear,0.4990013253684536,0.00420674940539592,0.01739514987411554,0.01298796537141834,0.9116000951239996,0.00258496519299506,0.93199764227542,0.00183108750285996,5.959660005569458,1.33200040701229
1.0,2000,l1,liblinear,0.4990013253684536,0.00420674940539592,0.01739514987411554,0.01298796537141834,0.9116000951239996,0.00258496519299506,0.93199764227542,0.00183108750285996,6.233551740646362,1.8948966415172743
1.0,1000,l1,liblinear,0.4990013253684536,0.00420674940539592,0.01739514987411554,0.01298796537141834,0.9116000951239996,0.00258496519299506,0.93199764227542,0.00183108750285996,6.694621801376343,1.5328898967312532
1.0,3000,l1,saga,0.4989959576819265,0.00420365022117472,0.01739514987411554,0.01298796537141834,0.9115948859077692,0.00258195573402306,0.9319873542095763,0.00182514739976932,20.23954792022705,0.7476175662652049
1.0,1000,l1,saga,0.4989959576819265,0.00420365022117472,0.01739514987411554,0.01298796537141834,0.9115948859077692,0.00258195573402306,0.9319873542095763,0.00182514739976932,20.657222318649293,2.197804458133689
1.0,4000,l1,saga,0.4989959576819265,0.00420365022117472,0.01739514987411554,0.01298796537141834,0.9115948859077692,0.00258195573402306,0.9319873542095763,0.00182514739976932,18.62541961669922,1.2377175922772778
1.0,2000,l1,saga,0.4989959576819265,0.00420365022117472,0.01739514987411554,0.01298796537141834,0.9115948859077692,0.00258195573402306,0.9319873542095763,0.00182514739976932,19.81193037033081,3.591987800067467
1.0,5000,l1,saga,0.4989959576819265,0.00420365022117472,0.01739514987411554,0.01298796537141834,0.9115948859077692,0.00258195573402306,0.9319873542095763,0.00182514739976932,17.619185304641725,2.864501340221018
10.0,3000,l2,saga,0.49897448693581803,0.00420518504484508,0.01739514987411554,0.01298796537141834,0.911574031114424,0.0025829139170217203,0.9319462019462019,0.00182779552799702,8.68283190727234,0.3630336873356568
10.0,2000,l2,liblinear,0.49897448693581803,0.00420518504484508,0.01739514987411554,0.01298796537141834,0.911574031114424,0.0025829139170217203,0.9319462019462019,0.00182779552799702,0.2532223701477051,0.0376515847061011
10.0,2000,l1,saga,0.49897448693581803,0.00420518504484508,0.01739514987411554,0.01298796537141834,0.911574031114424,0.0025829139170217203,0.9319462019462019,0.00182779552799702,26.424903392791748,0.6803448103811855
10.0,3000,l1,saga,0.49897448693581803,0.00420518504484508,0.01739514987411554,0.01298796537141834,0.911574031114424,0.0025829139170217203,0.9319462019462019,0.00182779552799702,24.252626037597658,0.3616235396294949
10.0,1000,l2,saga,0.49897448693581803,0.00420518504484508,0.01739514987411554,0.01298796537141834,0.911574031114424,0.0025829139170217203,0.9319462019462019,0.00182779552799702,9.35618028640747,0.5707427507037641
10.0,1000,l2,liblinear,0.49897448693581803,0.00420518504484508,0.01739514987411554,0.01298796537141834,0.911574031114424,0.0025829139170217203,0.9319462019462019,0.00182779552799702,0.2362696170806884,0.0491124820497292
10.0,1000,l1,saga,0.49897448693581803,0.00420518504484508,0.01739514987411554,0.01298796537141834,0.911574031114424,0.0025829139170217203,0.9319462019462019,0.00182779552799702,16.71636481285095,0.4448374141219182
10.0,3000,l2,liblinear,0.49897448693581803,0.00420518504484508,0.01739514987411554,0.01298796537141834,0.911574031114424,0.0025829139170217203,0.9319462019462019,0.00182779552799702,0.2288780689239501,0.0271370702789657
10.0,2000,l2,saga,0.49897448693581803,0.00420518504484508,0.01739514987411554,0.01298796537141834,0.911574031114424,0.0025829139170217203,0.9319462019462019,0.00182779552799702,9.690355205535887,0.5299314084024841
10.0,4000,l1,saga,0.49897448693581803,0.00420518504484508,0.01739514987411554,0.01298796537141834,0.911574031114424,0.0025829139170217203,0.9319462019462019,0.00182779552799702,23.480352020263677,0.5837744096400124
10.0,4000,l2,liblinear,0.49897448693581803,0.00420518504484508,0.01739514987411554,0.01298796537141834,0.911574031114424,0.0025829139170217203,0.9319462019462019,0.00182779552799702,0.2252009868621826,0.0248954741976026
10.0,4000,l2,saga,0.49897448693581803,0.00420518504484508,0.01739514987411554,0.01298796537141834,0.911574031114424,0.0025829139170217203,0.9319462019462019,0.00182779552799702,8.973303508758544,0.5224513685203086
10.0,5000,l2,saga,0.49897448693581803,0.00420518504484508,0.01739514987411554,0.01298796537141834,0.911574031114424,0.0025829139170217203,0.9319462019462019,0.00182779552799702,8.707469987869263,0.672137442918711
10.0,5000,l1,saga,0.49897448693581803,0.00420518504484508,0.01739514987411554,0.01298796537141834,0.911574031114424,0.0025829139170217203,0.9319462019462019,0.00182779552799702,23.216247034072875,1.4653859281724808
10.0,5000,l2,liblinear,0.49897448693581803,0.00420518504484508,0.01739514987411554,0.01298796537141834,0.911574031114424,0.0025829139170217203,0.9319462019462019,0.00182779552799702,0.2299502849578857,0.0469722888418074
10.0,4000,l1,liblinear,0.49896375156276385,0.00420631906386436,0.01739514987411554,0.01298796537141834,0.9115636016462221,0.0025838127634178402,0.9319256258145148,0.00182986353078968,5.41368670463562,1.5217979578258125
10.0,5000,l1,liblinear,0.49896375156276385,0.00420631906386436,0.01739514987411554,0.01298796537141834,0.9115636016462221,0.0025838127634178402,0.9319256258145148,0.00182986353078968,4.769582319259643,1.4606445969229025
10.0,3000,l1,liblinear,0.49896375156276385,0.00420631906386436,0.01739514987411554,0.01298796537141834,0.9115636016462221,0.0025838127634178402,0.9319256258145148,0.00182986353078968,4.902326965332032,1.7459325849546563
10.0,1000,l1,liblinear,0.49896375156276385,0.00420631906386436,0.01739514987411554,0.01298796537141834,0.9115636016462221,0.0025838127634178402,0.9319256258145148,0.00182986353078968,4.687974834442139,0.9940604393162488
10.0,2000,l1,liblinear,0.49896375156276385,0.00420631906386436,0.01739514987411554,0.01298796537141834,0.9115636016462221,0.0025838127634178402,0.9319256258145148,0.00182986353078968,5.150347375869751,1.6546065730153283
1.0,3000,l2,saga,0.49893020352196943,0.00415800125602176,0.0170885296650563,0.012836418266513019,0.9115681849888674,0.00255310259665994,0.932013542013542,0.00180418452125032,18.98446626663208,3.487304250293178
1.0,1000,l2,liblinear,0.49893020352196943,0.00415800125602176,0.0170885296650563,0.012836418266513019,0.9115681849888674,0.00255310259665994,0.932013542013542,0.00180418452125032,0.2813979625701904,0.0474146416228531
1.0,1000,l2,saga,0.49893020352196943,0.00415800125602176,0.0170885296650563,0.012836418266513019,0.9115681849888674,0.00255310259665994,0.932013542013542,0.00180418452125032,20.87036876678467,3.0546377635709634
1.0,2000,l2,saga,0.49893020352196943,0.00415800125602176,0.0170885296650563,0.012836418266513019,0.9115681849888674,0.00255310259665994,0.932013542013542,0.00180418452125032,20.74922409057617,0.6937426076892313
1.0,3000,l2,liblinear,0.49893020352196943,0.00415800125602176,0.0170885296650563,0.012836418266513019,0.9115681849888674,0.00255310259665994,0.932013542013542,0.00180418452125032,0.2852829933166504,0.0505227609776121
1.0,2000,l2,liblinear,0.49893020352196943,0.00415800125602176,0.0170885296650563,0.012836418266513019,0.9115681849888674,0.00255310259665994,0.932013542013542,0.00180418452125032,0.2541817665100098,0.0372883513147724
1.0,4000,l2,liblinear,0.49893020352196943,0.00415800125602176,0.0170885296650563,0.012836418266513019,0.9115681849888674,0.00255310259665994,0.932013542013542,0.00180418452125032,0.2649762153625488,0.0246552864760276
1.0,4000,l2,saga,0.49893020352196943,0.00415800125602176,0.0170885296650563,0.012836418266513019,0.9115681849888674,0.00255310259665994,0.932013542013542,0.00180418452125032,17.769299221038818,1.936624957408506
1.0,5000,l2,liblinear,0.49893020352196943,0.00415800125602176,0.0170885296650563,0.012836418266513019,0.9115681849888674,0.00255310259665994,0.932013542013542,0.00180418452125032,0.2545598983764648,0.0293227911764599
1.0,5000,l2,saga,0.49893020352196943,0.00415800125602176,0.0170885296650563,0.012836418266513019,0.9115681849888674,0.00255310259665994,0.932013542013542,0.00180418452125032,17.50405945777893,2.1958320172339736
0.1,5000,l2,saga,0.495349069098127,0.00063316376606262,0.00033057851239668,0.00066115702479338,0.9099899134743665,0.00059970042494204,0.9332163104385327,0.0013763802252979,9.545158767700196,1.5358492087619384
0.1,2000,l2,saga,0.495349069098127,0.00063316376606262,0.00033057851239668,0.00066115702479338,0.9099899134743665,0.00059970042494204,0.9332163104385327,0.0013763802252979,11.01875376701355,0.7045875907055728
0.1,1000,l2,saga,0.495349069098127,0.00063316376606262,0.00033057851239668,0.00066115702479338,0.9099899134743665,0.00059970042494204,0.9332163104385327,0.0013763802252979,9.593164825439452,1.1325627067799915
0.1,4000,l2,saga,0.495349069098127,0.00063316376606262,0.00033057851239668,0.00066115702479338,0.9099899134743665,0.00059970042494204,0.9332163104385327,0.0013763802252979,10.223708772659302,0.6523163496727837
0.1,3000,l2,saga,0.495349069098127,0.00063316376606262,0.00033057851239668,0.00066115702479338,0.9099899134743665,0.00059970042494204,0.9332163104385327,0.0013763802252979,10.379517936706543,0.7030860029198379
0.1,1000,l2,liblinear,0.4951825857005658,0.00059157193022416,0.00033057851239668,0.00066115702479338,0.9098290124438758,0.00057352492808024,0.9328973803973805,0.00130477230017734,0.2858540534973144,0.0502579370386198
0.1,2000,l2,liblinear,0.4951825857005658,0.00059157193022416,0.00033057851239668,0.00066115702479338,0.9098290124438758,0.00057352492808024,0.9328973803973805,0.00130477230017734,0.3143670082092285,0.0797247425993158
0.1,3000,l2,liblinear,0.4951825857005658,0.00059157193022416,0.00033057851239668,0.00066115702479338,0.9098290124438758,0.00057352492808024,0.9328973803973805,0.00130477230017734,0.2681914329528808,0.0738249057306718
0.1,5000,l2,liblinear,0.4951825857005658,0.00059157193022416,0.00033057851239668,0.00066115702479338,0.9098290124438758,0.00057352492808024,0.9328973803973805,0.00130477230017734,0.2199527740478515,0.1130911206583542
0.1,4000,l2,liblinear,0.4951825857005658,0.00059157193022416,0.00033057851239668,0.00066115702479338,0.9098290124438758,0.00057352492808024,0.9328973803973805,0.00130477230017734,0.2882113933563232,0.0473998208151788
0.1,4000,l1,saga,0.4947368138218943,0.00070371588287656,0.00033057851239668,0.00066115702479338,0.9093974989934429,0.00071758270487194,0.9320434709323597,0.0015443718544268,3.230359172821045,0.5320722929749389
0.1,3000,l1,saga,0.4947368138218943,0.00070371588287656,0.00033057851239668,0.00066115702479338,0.9093974989934429,0.00071758270487194,0.9320434709323597,0.0015443718544268,3.305501794815064,0.6887080896221603
0.1,1000,l1,saga,0.4947368138218943,0.00070371588287656,0.00033057851239668,0.00066115702479338,0.9093974989934429,0.00071758270487194,0.9320434709323597,0.0015443718544268,3.4321320056915283,0.468432537614976
0.1,5000,l1,saga,0.4947368138218943,0.00070371588287656,0.00033057851239668,0.00066115702479338,0.9093974989934429,0.00071758270487194,0.9320434709323597,0.0015443718544268,3.066834306716919,0.2629474328349226
0.1,2000,l1,saga,0.4947368138218943,0.00070371588287656,0.00033057851239668,0.00066115702479338,0.9093974989934429,0.00071758270487194,0.9320434709323597,0.0015443718544268,3.778001403808594,0.5112996099103343
0.1,2000,l1,liblinear,0.49430603822974406,0.00091458798650484,0.0,0.0,0.9090138825432168,0.00085473263403556,0.9313700702589591,0.0016956048738576601,1.097515344619751,0.1824983244454453
0.1,5000,l1,liblinear,0.49430603822974406,0.00091458798650484,0.0,0.0,0.9090138825432168,0.00085473263403556,0.9313700702589591,0.0016956048738576601,0.9175511837005615,0.3412861638979618
0.1,3000,l1,liblinear,0.49430603822974406,0.00091458798650484,0.0,0.0,0.9090138825432168,0.00085473263403556,0.9313700702589591,0.0016956048738576601,1.1710318088531495,0.1991609837137556
0.1,4000,l1,liblinear,0.49430603822974406,0.00091458798650484,0.0,0.0,0.9090138825432168,0.00085473263403556,0.9313700702589591,0.0016956048738576601,0.9760183334350586,0.343456689643285
0.1,1000,l1,liblinear,0.49430603822974406,0.00091458798650484,0.0,0.0,0.9090138825432168,0.00085473263403556,0.9313700702589591,0.0016956048738576601,0.9521677494049072,0.333027221479622
